label,family,parameter,value,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,reason_counts,raw_trade_events,filter_pass_events,selected_trades,name,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts,first_half_trades,first_half_annual_return_pct,first_half_total_return_pct,first_half_max_drawdown_pct,first_half_win_rate_pct,first_half_trades_per_day,first_half_profit_factor,second_half_trades,second_half_annual_return_pct,second_half_total_return_pct,second_half_max_drawdown_pct,second_half_win_rate_pct,second_half_trades_per_day,second_half_profit_factor,last_90d_trades,last_90d_annual_return_pct,last_90d_total_return_pct,last_90d_max_drawdown_pct,last_90d_win_rate_pct,last_90d_trades_per_day,last_90d_profit_factor,q1_trades,q1_annual_return_pct,q1_total_return_pct,q1_max_drawdown_pct,q1_win_rate_pct,q1_trades_per_day,q1_profit_factor,q2_trades,q2_annual_return_pct,q2_total_return_pct,q2_max_drawdown_pct,q2_win_rate_pct,q2_trades_per_day,q2_profit_factor,q3_trades,q3_annual_return_pct,q3_total_return_pct,q3_max_drawdown_pct,q3_win_rate_pct,q3_trades_per_day,q3_profit_factor,q4_trades,q4_annual_return_pct,q4_total_return_pct,q4_max_drawdown_pct,q4_win_rate_pct,q4_trades_per_day,q4_profit_factor,oos_2026_06_01_to_latest_trades,oos_2026_06_01_to_latest_annual_return_pct,oos_2026_06_01_to_latest_total_return_pct,oos_2026_06_01_to_latest_max_drawdown_pct,oos_2026_06_01_to_latest_win_rate_pct,oos_2026_06_01_to_latest_trades_per_day,oos_2026_06_01_to_latest_profit_factor,stability_pass,ablation_gate_pass,delta_annual_return_pct,delta_total_return_pct,delta_annual_equity_multiple,delta_max_drawdown_pct,delta_win_rate_pct,delta_trades_per_day,delta_profit_factor
take_profit_pct_0p006,exit,take_profit_pct,0.006,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp60p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 40, ""stop_loss"": 30, ""take_profit"": 324}",4337,503,394,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp60p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,1.318671969362233,31.86719693622331,29.475053724076194,1.294750537240762,-21.668481589944644,82.99492385786802,394,1.0073237636155423,1.1707230925209284,0.08109405130438878,0.6750000000000008,-4.425000000000004,30,324,0,40,-1.4326388003260058,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,193,95.98638872888274,43.373220333657954,-16.5194261576474,83.93782383419689,0.9868704892274095,1.5278911472903303,201,-14.464521513059946,-8.025224913451645,-21.668481589944623,82.08955223880598,1.0277770380036753,0.9514402135708282,91,-10.827048677102248,-2.7841408056265116,-13.887704674810774,81.31868131868131,1.011111111111111,0.9685207302544877,93,-11.827550654203955,-3.313763327074637,-16.5194261576474,76.34408602150538,0.951077259048177,0.9526438411448893,100,335.6311393409194,48.28710400495508,-6.1348703261563164,91.0,1.022663719406642,2.9135143231838057,105,-12.930745165505597,-3.6391203575245834,-21.668481589944623,82.85714285714286,1.073796905376974,0.9619341962063915,96,-15.97127948439434,-4.551748149457236,-13.88770467481083,81.25,0.9817571706303763,0.9402038227503804,40,-38.62918914938883,-3.231342822653127,-12.696450448083441,82.5,1.6278083933870284,0.8926741713269054,False,False,-112.44400205286462,-125.68243520911506,-1.124440020528646,-2.7907861819806214,6.092749944824533,0.06647314176143171,-0.30467592868129234
max_hold_bars_8,exit,max_hold_bars,8,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold8,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 151, ""stop_loss"": 18, ""take_profit"": 244}",4337,503,413,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold8_macd0p0_atr60p0to280p0_x1p5,1.3156685548189335,31.566855481893352,29.199655938839577,1.2919965593883957,-23.67227103368681,64.40677966101694,413,1.0559002902873578,1.129633705061608,0.07854636980421131,1.1249999999999847,-4.425000000000004,18,244,0,151,-2.6010427560787397,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,205,119.13343763495732,52.20446977736373,-23.67227103368681,66.34146341463415,1.048230312391808,1.4359222829785698,208,-23.824719427247988,-13.559138128898528,-22.84230409207061,62.5,1.0635702681829076,0.9220592147340534,92,-39.39809989749061,-11.609990499540846,-22.84230409207063,60.86956521739131,1.0222222222222221,0.8429998675337856,101,11.029787978674888,2.8406840682818846,-23.67227103368681,62.37623762376238,1.0328903566007084,1.065043367736009,104,332.4917156370364,48.00025024756367,-6.075711788730143,70.1923076923077,1.0635702681829076,1.9959344963666243,110,-7.875297314361751,-2.1720721187149516,-18.483643932966043,63.63636363636363,1.1249300913473061,0.9910193954904041,98,-37.01284019186194,-11.63989287803563,-22.842304092070563,61.224489795918366,1.0022104450185092,0.8505581141255032,40,-65.87018208404088,-6.976930934675529,-17.360403129439018,62.5,1.6278083933870284,0.8006427104448525,False,False,-112.71939983810122,-125.98277666344501,-1.1271939983810122,-4.794575625722786,-12.495394252026543,0.11504966843324715,-0.3457653161406127
side_long,filter,side,long,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,long_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 9, ""stop_loss"": 2, ""take_profit"": 41}",4337,64,52,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_long_macd0p0_atr60p0to280p0_x1p5,1.29994678410468,29.99467841046799,27.757368474869892,1.277573684748699,-6.815778957570052,80.76923076923077,52,0.13294628352286345,2.3417798109621866,0.5153166649846745,1.1249999999999847,-4.425000000000004,2,41,0,9,-1.9133259678279146,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,27,38.86735212470338,19.221105035864184,-6.815778957570052,85.18518518518519,0.13805960211989665,3.3627876321799723,25,17.536231157965098,9.036632709756276,-6.019086835972221,76.0,0.12783296492583024,1.7210326689353768,9,11.406329722961651,2.6972701119158726,-6.019086835972232,66.66666666666666,0.1,1.679346751154036,10,7.04538556586769,1.8394067844266004,-6.815778957570052,70.0,0.1022663719406642,1.33430505685547,17,80.14920852669869,17.067752847609484,-4.409884349646287,94.11764705882352,0.17385283229912912,10.622857413379833,16,25.074220452579944,6.172863787841698,-4.961704363781583,81.25,0.1636261951050627,1.7409784144584264,9,10.452542377078288,2.6972701119158726,-6.019086835972232,66.66666666666666,0.09203973474659777,1.679346751154036,3,64.68372748058047,3.4131111328124186,-1.2702793057280615,100.0,0.12208562950402713,inf,False,False,-114.16168730207092,-127.55495373487037,-1.141616873020709,12.061916450393971,3.86705685618729,-0.8079043383312472,0.8663807897599658
rsi_high_80p0,signal,rsi_high,80.0,rsi_reversal_w7_lo30_hi80,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 11, ""stop_loss"": 2, ""take_profit"": 43}",1968,69,56,HYPE_15M_MII_rsi_reversal_w7_lo30_hi80_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,1.2777430629426887,27.774306294268868,25.71846754078173,1.2571846754078173,-9.003212689735607,78.57142857142857,56,0.14317292071692986,2.0529181448747904,0.4489359366101421,1.1249999999999847,-4.425000000000004,2,43,0,11,-1.9599651561623528,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,27,38.86735212470338,19.221105035864184,-6.815778957570052,85.18518518518519,0.13805960211989665,3.3627876321799723,29,13.814606809882202,7.1742341725751,-9.003212689735596,72.41379310344827,0.1482862393139631,1.4470851087286483,11,2.2717190434645707,0.5550376781218835,-9.003212689735618,63.63636363636363,0.12222222222222222,1.0945607717135453,10,7.04538556586769,1.8394067844266004,-6.815778957570052,70.0,0.1022663719406642,1.33430505685547,17,80.14920852669869,17.067752847609484,-4.409884349646287,94.11764705882352,0.17385283229912912,10.622857413379833,18,26.8869671537415,6.582660249843797,-4.961704363781571,77.77777777777779,0.18407946949319554,1.7248448247828843,11,2.0890089333820194,0.5550376781218835,-9.003212689735618,63.63636363636363,0.1124930091347306,1.0945607717135453,4,94.47670354827022,4.576508633056564,-1.2702793057280615,100.0,0.16278083933870283,inf,False,False,-116.20058823615908,-129.7753258510695,-1.1620058823615906,9.874482718228416,1.6692546583850856,-0.7976777011371807,0.5775191236725696
min_dir_ret48_0p0,added_filter,min_dir_ret48,0.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,ret480p0_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 3, ""take_profit"": 16}",4337,19,19,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_ret480p0_macd0p0_atr60p0to280p0_x1p5,1.1298241450125444,12.982414501254436,12.073409262843416,1.1207340926284342,-4.28275346405278,84.21052631578947,19,0.048576526671815494,3.1959085469607946,0.6509367781780107,1.1250000000000013,-2.6848154326068934,0,16,0,3,-2.1268001617651304,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,14,17.68766446638641,9.111829463625675,-4.28275346405278,85.71428571428571,0.07158646035846493,2.904420881259163,5,6.726980442238895,3.5473560077361688,-2.59344780266324,80.0,0.02556659298516605,4.572638472376384,2,9.50529160055651,2.2626562499999947,-0.4778089887640502,100.0,0.022222222222222223,inf,8,7.788887035032577,2.0282951587349274,-4.28275346405278,75.0,0.08181309755253136,1.4522104406295868,6,28.495494744752502,6.942715541674227,-2.119627861497775,100.0,0.061359823164398516,inf,2,0.4857537039207438,0.12981417293524977,-2.59344780266324,50.0,0.02045327438813284,1.143159618094096,3,13.355853287226704,3.4131111328124852,-0.4778089887640613,100.0,0.030679911582199258,inf,1,18.091026067650027,1.1249999999999982,-0.3612443652021624,100.0,0.04069520983467571,inf,False,False,-129.84564651409738,-144.56721764408394,-1.2984564651409738,14.594941943911243,7.308352402745982,-0.8922740951822952,1.7205095257585739
rsi_window_21,signal,rsi_window,21,rsi_reversal_w21_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 38, ""stop_loss"": 26, ""take_profit"": 142}",1289,293,206,HYPE_15M_MII_rsi_reversal_w21_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.9821083545762954,-1.7891645423704583,-1.6717527880799166,0.9832824721192008,-35.743076304921765,71.84466019417476,206,0.5266718154944205,1.0134317357375071,0.010373328173967635,1.1250000000000013,-4.425000000000004,26,142,0,38,-5.141122294560956,False,False,False,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,107,53.0802387387862,25.60652844293234,-19.312683303846345,74.76635514018692,0.5471250898825535,1.3775338530126866,99,-36.840677285155344,-21.810723793508636,-35.74307630492177,68.68686868686868,0.5062185411062877,0.7635658666979815,45,0.6041220359985777,0.14852197990404825,-16.80664934259695,75.55555555555556,0.5,1.0296500828326045,49,-22.32886302793866,-6.541118318985739,-19.312683303846345,67.3469387755102,0.5011052225092546,0.8636150109808663,58,201.7022848623026,34.39763688981603,-6.9962766379551455,81.03448275862068,0.5931449572558524,2.329694739458568,51,-56.789338797404795,-20.11940837743118,-28.884111362429177,62.745098039215684,0.5215584968973874,0.608704452851262,48,-7.682503928953944,-2.117304568885603,-17.774120653091842,75.0,0.49087858531518813,0.9722648732413114,18,76.43957143797326,3.8939440972118877,-8.443424281963797,77.77777777777779,0.7325137770241628,1.3963289542810382,False,False,-143.59080856502072,-159.33879668770882,-1.4359080856502071,-16.865380896957742,-5.057513718868719,-0.41417880635969007,-0.46196728546471366
stop_pct_0p012,exit,stop_pct,0.012,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl120p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 15, ""stop_loss"": 146, ""take_profit"": 264}",4337,503,425,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl120p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.899854631185161,-10.014536881483904,-9.383926791187115,0.9061607320881289,-35.50536367921395,63.294117647058826,425,1.086580201869557,0.9809090081161592,-0.013668402587889704,1.1249999999999847,-2.025000000000018,146,264,0,15,-5.601695938438034,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,209,47.18276058896764,22.99190188973883,-16.22460398177511,66.98564593301435,1.068683586779941,1.1729659586515393,216,-44.21036342213816,-26.836269920285183,-35.50536367921391,59.72222222222222,1.1044768169591732,0.832976484726434,99,-55.19098628116901,-17.947061258515507,-27.352136333483912,57.57575757575758,1.1,0.77527419435817,102,9.629960010803984,2.4919520156595265,-16.22460398177511,64.70588235294117,1.0431169937947748,1.0516169427224975,107,97.5989502546071,20.001521554538492,-8.572390509432381,69.1588785046729,1.094250179765107,1.3049180444964985,111,-35.7650508437504,-11.174631871641028,-22.105513020981505,61.261261261261254,1.1351567285413726,0.8758111257090655,105,-51.54532555293414,-17.631942741866226,-27.352136333483866,58.0952380952381,1.073796905376974,0.7909507460881844,42,-63.66128543263233,-6.583628984723133,-13.526092011551349,59.523809523809526,1.7091988130563798,0.8169934640522858,False,False,-151.30298256812793,-167.56416902682227,-1.513029825681279,-16.627668271249927,-13.608056265984658,0.14572958001544634,-0.49449001308606155
take_profit_pct_0p004,exit,take_profit_pct,0.004,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp40p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 29, ""stop_loss"": 24, ""take_profit"": 368}",4337,503,421,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp40p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.8838169385255452,-11.618306147445479,-10.892948671314407,0.8910705132868559,-26.041405062102584,87.41092636579573,421,1.0763535646754907,0.9369664595893854,-0.02205183054987147,0.3750000000000005,-4.425000000000004,24,368,0,29,-2.7208104632061714,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,208,23.967299899532325,12.191493303907253,-19.314759708032735,88.9423076923077,1.0635702681829076,1.222618801085307,213,-35.950314293140586,-21.22246415497474,-26.01602765569244,85.91549295774648,1.0891368611680736,0.7579450147657641,95,-36.37501201597296,-10.54336077619774,-18.940542296546028,85.26315789473684,1.0555555555555556,0.7472131354245716,104,-17.65260165782522,-5.066828724061279,-19.314759708032735,84.61538461538461,1.0635702681829076,0.8801773339579411,104,86.62267119263502,18.17944328205836,-6.811308502870228,93.26923076923077,1.0635702681829076,1.8895605868934213,112,-31.31933836911417,-9.568920402002934,-16.63529398521798,86.60714285714286,1.1453833657354389,0.8000692113732379,101,-40.26903437251372,-12.886657778251266,-18.940542296546038,85.14851485148515,1.0328903566007084,0.7154575121672189,41,-68.90379604832268,-7.557669707173642,-13.830212522839302,85.36585365853658,1.668503603221704,0.6393670777189182,False,False,-152.8120044482552,-169.16793829278384,-1.528120044482552,-7.163709654138561,10.508752452752248,0.1355029428213801,-0.5384325616128354
signal_family_probe_ema_cross_f89_s377,signal_replacement_probe,signal_family_probe,ema_cross_f89_s377,ema_cross_f89_s377,ema_cross,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 7, ""stop_loss"": 9, ""take_profit"": 38}",121,54,54,HYPE_15M_MII_ema_cross_f89_s377_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.8628038859282593,-13.719611407174071,-12.872863187787885,0.8712713681221211,-19.25333648113342,70.37037037037037,54,0.13805960211989665,0.7615010956887008,-0.24794663283972998,1.1249999999999847,-4.42500000000002,9,38,0,7,-2.5574149125020704,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,26,-20.657450954074474,-11.652949629610454,-18.21614613184952,65.38461538461539,0.13294628352286345,0.6212779461060732,28,-4.324501035377926,-2.3392538504673155,-12.623102212769178,75.0,0.14317292071692986,0.9317396794996297,6,-16.95155572979298,-4.473745041033594,-10.600467937270263,66.66666666666666,0.06666666666666667,0.5084745762711848,7,-32.887441518614104,-10.126360853919092,-14.653008202737382,42.857142857142854,0.07158646035846493,0.24548101087934207,19,-6.198776629099612,-1.6985945936939917,-11.014719220001156,73.68421052631578,0.19430610668726198,0.9245776027958499,20,23.344577997958705,5.777779225984814,-7.479579362918565,80.0,0.2045327438813284,1.4899682090909596,8,-25.786757304557906,-7.673665618476278,-12.623102212769178,62.5,0.08181309755253136,0.42372881355931963,5,-57.112654100241315,-5.536459867523947,-10.600467937270263,60.0,0.20347604917337855,0.3813559322033881,False,False,-154.7919189647287,-171.26924355251242,-1.5479191896472868,-0.37564107316939754,-6.531803542673117,-0.802791019734214,-0.7138979255135199
max_hold_bars_4,exit,max_hold_bars,4,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold4,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 245, ""stop_loss"": 10, ""take_profit"": 210}",4337,503,465,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold4_macd0p0_atr60p0to280p0_x1p5,0.8314170595840956,-16.858294041590437,-15.836201125372485,0.8416379887462752,-34.702915870970884,53.118279569892465,465,1.1888465738102212,0.9456851811948714,-0.030694302438551216,0.21608154629564075,-4.425000000000004,10,210,0,245,-6.632843080639066,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,234,29.988352904725456,15.076977740497144,-18.66720288247127,54.27350427350427,1.196516551705771,1.135221907661465,231,-45.50630973683765,-27.751225665747693,-33.73041686236746,51.94805194805194,1.1811765959146714,0.7920129563078849,105,-62.345658392673776,-21.389955321378316,-27.88269834172573,51.42857142857142,1.1666666666666667,0.6890586735253603,117,-2.1146144171942494,-0.5705569725044213,-17.989931872247176,51.28205128205128,1.196516551705771,1.0060595487227078,117,72.61996558811654,15.737325118752299,-7.455036782529378,57.26495726495726,1.196516551705771,1.2845407851281847,120,-25.778918012309028,-7.671054772989294,-19.347153581546106,52.5,1.2271964632879704,0.8996934479006851,111,-59.990312739041364,-21.748511090846833,-27.882698341725643,51.35135135135135,1.1351567285413726,0.6950635034620458,47,-88.02724020456567,-13.307067252599325,-18.984962252099514,51.06382978723404,1.9126748622297582,0.6371518155207503,False,False,-157.7552569023133,-174.4079261869288,-1.577552569023133,-15.825220463006861,-23.78389434315102,0.24799595195611057,-0.5297138400073493
stop_pct_0p008,exit,stop_pct,0.008,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl80p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 5, ""stop_loss"": 217, ""take_profit"": 246}",4337,503,468,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl80p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.69745133324905,-30.254866675095005,-28.571720682741997,0.71428279317258,-38.03130898787303,53.205128205128204,468,1.196516551705771,0.895771007392431,-0.06893561763906,1.1249999999999847,-1.4250000000000176,217,246,0,5,-7.49905883175994,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,236,-13.225345376640584,-7.3141607979533845,-26.07609568759163,54.66101694915254,1.2067431888998374,0.9618845112645209,232,-41.20404041515145,-24.75103648479996,-32.327249009060054,51.724137931034484,1.1862899145117047,0.8336637735330574,105,-51.62730173850581,-16.385144271610784,-24.676368561398977,49.523809523809526,1.1666666666666667,0.7745779543197626,117,-41.60738766292336,-13.413557098165773,-23.425380669121097,51.28205128205128,1.196516551705771,0.8318788189541867,119,28.95194072730669,7.044285566884234,-11.049041240110391,57.98319327731093,1.216969826093904,1.1108000260191842,121,-36.47251562280308,-11.437601964669764,-18.96838912512878,52.892561983471076,1.2374231004820369,0.8624529178932158,111,-45.583161408103756,-15.032829751085918,-24.67636856139901,50.45045045045045,1.1351567285413726,0.8038277511961729,47,-72.6228742172488,-8.346478895191234,-14.201096372921839,48.93617021276596,1.9126748622297582,0.7565789473684197,False,False,-170.49077645968282,-187.80449882043337,-1.704907764596828,-19.15361357990901,-23.69704570791528,0.25566592985166037,-0.5796280138097898
signal_family_probe_bb_breakout_w96_k2p5,signal_replacement_probe,signal_family_probe,bb_breakout_w96_k2p5,bb_breakout_w96_k2p5,bb_breakout,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 62, ""stop_loss"": 82, ""take_profit"": 357}",902,597,501,HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.5413111018665813,-45.86888981334187,-43.624881588991556,0.5637511841100844,-60.56108725908654,72.45508982035929,501,1.280886308556819,0.8901785146171979,-0.09950262736594453,1.1249999999999847,-4.42500000000002,82,357,0,62,-10.610044595544025,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,254,-46.33265962778604,-28.33992508481229,-49.47174147055602,73.22834645669292,1.2987829236464352,0.8837066307815199,247,-40.78048299369993,-24.46127044839932,-47.466218569383166,71.65991902834008,1.2629896934672027,0.8970937405557361,90,-35.13533239306768,-10.116994796369871,-25.241438804874715,72.22222222222221,1.0,0.8948514938874553,116,-47.65155969693588,-15.909761337598393,-33.518424354240096,74.13793103448276,1.1862899145117047,0.8670056568017626,138,-44.98053034717683,-14.781934199422953,-32.31506086682073,72.46376811594203,1.411275932781166,0.8982738319243238,148,-18.46765528810389,-5.319299589367754,-26.012882583986375,72.97297297297297,1.5135423047218302,0.9798914471297399,99,-56.986994463955696,-20.217394649609098,-32.14081592233495,69.6969696969697,1.0124370822125754,0.7934749475788405,52,97.04242502874132,4.6687625572870095,-13.912141404229772,78.84615384615384,2.1161509114031367,1.1418451346244924,False,False,-185.54393736593238,-203.41852195868023,-1.8554393736593235,-41.68339185112252,-4.447084092684193,0.34003568670270834,-0.5852205065850229
stop_pct_0p005,exit,stop_pct,0.005,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl50p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 3, ""stop_loss"": 300, ""take_profit"": 192}",4337,503,495,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl50p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.4541957918540137,-54.58042081459863,-52.14505483572213,0.47854945164277873,-58.24746643715433,39.1919191919192,495,1.2655463527657194,0.7392604791331233,-0.15410341220899143,-0.9749999999999839,-0.9750000000000172,300,192,0,3,-13.709997621740264,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,250,-36.818932506488736,-21.79631137330942,-32.9662754367693,42.0,1.2783296492583025,0.834519326594433,245,-63.753449133931724,-41.92143620972383,-46.540175022492555,36.3265306122449,1.2527630562731364,0.6512934958177954,110,-79.05980749079066,-31.972395936909148,-34.798449569912684,30.0,1.2222222222222223,0.4945054945055031,126,-51.60902948733648,-17.660947916834512,-22.971231398644143,39.682539682539684,1.2885562864523687,0.7468169444603163,124,-17.50842673066495,-5.022359806010512,-15.938563414700369,44.354838709677416,1.268103012064236,0.9324553411342431,129,-41.00955478797344,-13.177113670634732,-20.356922334101068,41.86046511627907,1.3192361980345682,0.8162289328394721,116,-77.72838558915264,-33.106849765448544,-36.51088876167697,30.17241379310345,1.1862899145117047,0.49857549857550715,48,-81.50763172774815,-10.73412386157101,-14.323521987410427,35.41666666666667,1.953370072064434,0.6327543424317722,False,False,-194.06411061266294,-212.130052959937,-1.940641106126629,-39.369771029190304,-37.71025472112429,0.32469573091160875,-0.7361385420690975
stop_pct_0p0035,exit,stop_pct,0.0035,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl35p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""stop_loss"": 353, ""take_profit"": 147}",4337,503,500,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl35p0_hold16_macd0p0_atr60p0to280p0_x1p5,0.3631420473938607,-63.68579526061393,-61.1679107952592,0.3883208920474079,-63.89868303567263,29.4,500,1.2783296492583025,0.6246458923512658,-0.19875000000000512,-0.7500000000000088,-0.7500000000000088,353,147,0,0,-16.191814588096335,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,251,-55.18788047878957,-34.93538404981527,-35.88935479595536,31.07569721115538,1.2834429678553356,0.6763005780346778,249,-66.34992568715225,-44.18747546717371,-45.074178384091354,27.710843373493976,1.2732163306612692,0.5749999999999953,113,-78.85065585835049,-31.80559824867234,-32.452981985355166,22.123893805309734,1.2555555555555555,0.4261363636363607,126,-58.79699931863206,-21.130393529560966,-21.928219599070452,30.158730158730158,1.2885562864523687,0.647727272727268,125,-51.26262595502349,-17.503562066622578,-19.305790103061526,32.0,1.2783296492583025,0.7058823529411721,130,-51.3009174697902,-17.520919180583583,-20.926749830718183,32.30769230769231,1.3294628352286346,0.7159090909090847,119,-76.74848390505605,-32.33129664111451,-33.47638713927282,22.689075630252102,1.216969826093904,0.4402173913043446,50,-86.17335578869661,-12.463330069138767,-12.976503551289031,26.0,2.0347604917337856,0.5270270270270215,False,False,-203.08696657220003,-221.2354274059523,-2.0308696657220002,-45.02098762770861,-47.502173913043485,0.3374790274041919,-0.850753128850955
macd_filter_removed,filter,macd_filter,removed,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,atr60p0to280p0,1.5,"{""max_hold"": 355, ""stop_loss"": 296, ""take_profit"": 1449}",4337,3282,2100,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_atr60p0to280p0_x1p5,0.1184953847919081,-88.15046152080919,-86.35404132607147,0.13645958673928524,-89.47881680826868,70.80952380952381,2100,5.36898452688487,0.9068132278769683,-0.0803987063504111,1.1249999999999847,-4.42500000000002,296,1449,0,355,-20.34382627782459,False,False,False,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,1132,-91.58894549911787,-73.4339442568374,-73.44552737385972,70.22968197879858,5.788276651841594,0.8897012875369426,968,-77.86101753222076,-55.39594362915328,-68.251243200328,71.48760330578511,4.949692401928147,0.927144954424073,360,-90.41333379997883,-43.885356678412876,-54.70394948252402,70.55555555555556,4.0,0.8505175566320352,528,-96.78226663980234,-60.14848107874058,-63.33645191715582,67.99242424242425,5.399664438467069,0.8304163767141285,604,-78.0137662455463,-33.33740730020078,-60.83977205714572,72.18543046357617,6.176888865216117,0.9454353532625384,573,-79.90878991226224,-34.926755167806576,-55.83898362863478,71.37870855148341,5.859863112200058,0.9357751716502003,396,-74.56350890425445,-30.68448926846251,-54.703949482523996,71.71717171717171,4.049748328850302,0.9182702096407892,188,-93.40315951851512,-16.714673733534056,-46.999084199681675,73.40425531914893,7.650699448919033,0.916830887056073,False,False,-228.27309710301228,-245.70009366614755,-2.282730971030123,-70.60112140030465,-6.092650103519674,4.4281339050307595,-0.5685857933252525
